,"MA(1, 9)","MA(1, 12)","MA(2, 9)","MA(2, 12)","MA(3, 9)","MA(3, 12)",MOM9,MOM12,"VOL(1, 9)","VOL(1, 12)","VOL(2, 9)","VOL(2, 12)","VOL(3, 9)","VOL(3, 12)"
2018-12-01,8.70655737704875e-05,-0.00019838842975206236,0.0021851587301587364,0.004431475409836062,0.002934918032786882,0.005882388888888894,0.008652007299270075,0.008880661157024796,-0.002726043956043959,-0.00242496202531646,-0.0017596703296703293,0.003727117647058824,0.0066071808510638295,0.002875294871794872
2019-01-01,-0.00026259349593495465,-0.0005485737704918,0.0018299921259842518,0.004046495934959352,0.0025621056910569142,0.005498110236220471,0.008464469090909092,0.00845605737704918,-0.0031629456521739107,-0.0029311624999999917,-0.0022070760869565146,0.003184697674418603,0.006085831578947367,0.002295594936708863
2019-02-01,-2.2774193548387857e-05,-0.0003044796747967526,0.0020459687500000026,0.004251564516129033,0.002779145161290324,0.0056854296875,0.008540594202898554,0.008626943089430898,-0.002812000000000002,-0.00253108641975308,-0.0018664086021505386,0.003486885057471267,0.006329468750000003,0.0026353374999999986
2019-03-01,0.015526499999999999,0.015651339869281047,0.014157567567567576,0.005479528000000004,0.0040188880000000034,0.006864201550387603,0.009079245487364624,0.009829524193548395,0.014309945355191258,0.013139599999999991,0.01382939890710382,0.0052398409090909075,0.007890474226804124,0.004550296296296301
2019-04-01,0.015849117647058826,0.015971051948051946,0.014498033557046982,0.01203953947368421,0.013240723684210528,0.011009925675675679,0.009279992805755397,0.010269984000000001,0.014584820652173924,0.01340361734693878,0.014106885869565223,0.010866904761904762,0.009719861111111111,0.010950903061224489
2019-05-01,0.015657870129870136,0.015780251612903234,0.014310693333333336,0.011871941176470589,0.013065274509803926,0.01084473825503356,0.009197974910394272,0.010080515873015884,0.014432454054054052,0.013266527918781724,0.0139571027027027,0.010738115789473692,0.009591005524861885,0.010826263959390865
2019-06-01,0.015162354838709681,0.015287128205128207,0.013810973509933776,0.011397792207792207,0.012583376623376625,0.010364793333333337,0.008946742857142857,0.008471176470588237,0.014026112903225803,0.01289070202020203,0.013553317204301068,0.010361753926701576,0.00920233516483517,0.010462762626262629
2019-07-01,0.015261173076923085,0.015384522292993637,0.013921282894736844,0.011521535483870972,0.01269947096774194,0.010498655629139077,0.00902372241992883,0.008614727272727277,0.014114625668449201,0.012979582914572865,0.01364435828877006,0.010467046875000005,0.009319142076502735,0.010563844221105533
2019-08-01,0.015138649681528666,0.015261993670886072,0.013804313725490198,0.011422198717948716,0.01259258333333333,0.010403434210526318,0.008977627659574463,0.00853350322580645,0.01401840425531915,0.012894810000000003,0.013550638297872338,0.010392217616580308,0.009246891304347823,0.010491149999999998
2019-09-01,0.014970272151898733,0.015093899371069188,0.013640227272727274,0.011276420382165609,0.012439350318471338,0.010260503267973856,0.008905392226148412,0.008405307692307693,0.013883571428571433,0.012773616915422878,0.013418280423280424,0.010279551546391758,0.009134935135135143,0.010381915422885569
2019-10-01,0.014908012578616356,0.015031256249999998,0.01358494193548387,0.01123714556962026,0.012392715189873421,0.010226805194805198,0.008891890845070425,0.008384070063694276,0.013837189473684208,0.012735485148514854,0.013374347368421049,0.010252841025641026,0.009113086021505377,0.010355623762376243
2019-11-01,0.01487060625000001,0.014993316770186338,0.013555057692307694,0.01122259119496855,0.012370893081760998,0.010218393548387097,0.008892,0.008387481012658226,0.013811460732984313,0.012716704433497542,0.013351041884816763,0.010246056122448978,0.009112069518716584,0.010348566502463057
2019-12-01,0.0012393839999999964,0.014785123456790124,0.013349394904458599,0.01103536250000001,0.01217648750000001,0.010032801282051283,0.008795405594405593,0.008216905660377359,0.013641953125,0.012562534313725487,0.013183932291666676,0.01009894923857868,0.00896395212765958,0.010206004901960782
