Markettype,Trddt,Cdretwdos,Cdretwdtl
53,2002/3/1,-0.015916,-0.015557
63,2002/3/1,-0.01559,-0.015447
5,2002/3/4,0.017933,0.017021
10,2002/3/4,0.011226,0.011451
15,2002/3/4,0.017453,0.01685
21,2002/3/4,0.017933,0.017021
31,2002/3/4,0.017453,0.01685
37,2002/3/4,0.017933,0.017021
47,2002/3/4,0.017453,0.01685
53,2002/3/4,0.017933,0.017021
63,2002/3/4,0.017453,0.01685
5,2002/3/5,0.024748,0.02363
10,2002/3/5,0.03366,0.033901
15,2002/3/5,0.025377,0.023943
21,2002/3/5,0.024748,0.02363
31,2002/3/5,0.025377,0.023943
37,2002/3/5,0.024748,0.02363
47,2002/3/5,0.025377,0.023943
53,2002/3/5,0.024748,0.02363
63,2002/3/5,0.025377,0.023943
5,2002/3/6,0.009004,0.008463
10,2002/3/6,0.005942,0.006198
15,2002/3/6,0.008786,0.008393
21,2002/3/6,0.009004,0.008463
31,2002/3/6,0.008786,0.008393
37,2002/3/6,0.009004,0.008463
47,2002/3/6,0.008786,0.008393
53,2002/3/6,0.009004,0.008463
63,2002/3/6,0.008786,0.008393
5,2002/3/7,0.031563,0.029738
10,2002/3/7,0.026968,0.027457
15,2002/3/7,0.031236,0.029668
21,2002/3/7,0.031563,0.029738
31,2002/3/7,0.031236,0.029668
37,2002/3/7,0.031563,0.029738
47,2002/3/7,0.031236,0.029668
53,2002/3/7,0.031563,0.029738
63,2002/3/7,0.031236,0.029668
5,2002/3/8,0.018805,0.018743
10,2002/3/8,0.017264,0.018064
15,2002/3/8,0.018694,0.018722
21,2002/3/8,0.018805,0.018743
31,2002/3/8,0.018694,0.018722
37,2002/3/8,0.018805,0.018743
47,2002/3/8,0.018694,0.018722
53,2002/3/8,0.018805,0.018743
63,2002/3/8,0.018694,0.018722
5,2002/3/11,0.02067,0.017894
10,2002/3/11,0.014624,0.016264
15,2002/3/11,0.020239,0.017844
21,2002/3/11,0.02067,0.017894
31,2002/3/11,0.020239,0.017844
37,2002/3/11,0.02067,0.017894
47,2002/3/11,0.020239,0.017844
53,2002/3/11,0.02067,0.017894
63,2002/3/11,0.020239,0.017844
5,2002/3/12,-0.013933,-0.014089
10,2002/3/12,-0.029546,-0.030774
15,2002/3/12,-0.015027,-0.014596
21,2002/3/12,-0.013933,-0.014089
31,2002/3/12,-0.015027,-0.014596
37,2002/3/12,-0.013933,-0.014089
47,2002/3/12,-0.015027,-0.014596
53,2002/3/12,-0.013933,-0.014089
63,2002/3/12,-0.015027,-0.014596
5,2002/3/13,-0.016306,-0.014569
10,2002/3/13,-0.019126,-0.019817
15,2002/3/13,-0.0165,-0.014726
21,2002/3/13,-0.016306,-0.014569
31,2002/3/13,-0.0165,-0.014726
37,2002/3/13,-0.016306,-0.014569
47,2002/3/13,-0.0165,-0.014726
53,2002/3/13,-0.016306,-0.014569
63,2002/3/13,-0.0165,-0.014726
5,2002/3/14,0.028958,0.027818
10,2002/3/14,0.033933,0.035572
15,2002/3/14,0.029302,0.02805
21,2002/3/14,0.028958,0.027818
31,2002/3/14,0.029302,0.02805
37,2002/3/14,0.028958,0.027818
47,2002/3/14,0.029302,0.02805
53,2002/3/14,0.028958,0.027818
63,2002/3/14,0.029302,0.02805
5,2002/3/15,-0.028122,-0.026755
10,2002/3/15,-0.030011,-0.030581
15,2002/3/15,-0.028254,-0.026871
21,2002/3/15,-0.028122,-0.026755
31,2002/3/15,-0.028254,-0.026871
37,2002/3/15,-0.028122,-0.026755
47,2002/3/15,-0.028254,-0.026871
53,2002/3/15,-0.028122,-0.026755
63,2002/3/15,-0.028254,-0.026871
5,2002/3/18,0.002568,0.002083
10,2002/3/18,0.004958,0.004773
15,2002/3/18,0.002734,0.002164
21,2002/3/18,0.002568,0.002083
31,2002/3/18,0.002734,0.002164
37,2002/3/18,0.002568,0.002083
47,2002/3/18,0.002734,0.002164
53,2002/3/18,0.002568,0.002083
63,2002/3/18,0.002734,0.002164
5,2002/3/19,0.023918,0.024154
10,2002/3/19,0.020532,0.021609
15,2002/3/19,0.023683,0.024078
21,2002/3/19,0.023918,0.024154
31,2002/3/19,0.023683,0.024078
37,2002/3/19,0.023918,0.024154
47,2002/3/19,0.023683,0.024078
53,2002/3/19,0.023918,0.024154
63,2002/3/19,0.023683,0.024078
5,2002/3/20,0.01082,0.010064
10,2002/3/20,0.001372,0.001022
15,2002/3/20,0.010167,0.009794
21,2002/3/20,0.01082,0.010064
31,2002/3/20,0.010167,0.009794
37,2002/3/20,0.01082,0.010064
47,2002/3/20,0.010167,0.009794
53,2002/3/20,0.01082,0.010064
63,2002/3/20,0.010167,0.009794
5,2002/3/21,0.001948,0.002247
10,2002/3/21,-0.007742,-0.008218
15,2002/3/21,0.001286,0.001937
21,2002/3/21,0.001948,0.002247
31,2002/3/21,0.001286,0.001937
37,2002/3/21,0.001948,0.002247
47,2002/3/21,0.001286,0.001937
53,2002/3/21,0.001948,0.002247
63,2002/3/21,0.001286,0.001937
5,2002/3/22,-0.009856,-0.009513
10,2002/3/22,-0.008323,-0.00864
15,2002/3/22,-0.009751,-0.009488
21,2002/3/22,-0.009856,-0.009513
31,2002/3/22,-0.009751,-0.009488
37,2002/3/22,-0.009856,-0.009513
47,2002/3/22,-0.009751,-0.009488
53,2002/3/22,-0.009856,-0.009513
63,2002/3/22,-0.009751,-0.009488
5,2002/3/25,0.00426,0.003795
10,2002/3/25,-0.001439,-0.000699
15,2002/3/25,0.003873,0.003663
21,2002/3/25,0.00426,0.003795
31,2002/3/25,0.003873,0.003663
37,2002/3/25,0.00426,0.003795
47,2002/3/25,0.003873,0.003663
53,2002/3/25,0.00426,0.003795
63,2002/3/25,0.003873,0.003663
5,2002/3/26,-0.016007,-0.015789
10,2002/3/26,-0.016149,-0.016988
15,2002/3/26,-0.016016,-0.015824
21,2002/3/26,-0.016007,-0.015789
31,2002/3/26,-0.016016,-0.015824
37,2002/3/26,-0.016007,-0.015789
47,2002/3/26,-0.016016,-0.015824
53,2002/3/26,-0.016007,-0.015789
63,2002/3/26,-0.016016,-0.015824
5,2002/3/27,0.004224,0.004005
10,2002/3/27,0.00901,0.009255
15,2002/3/27,0.004547,0.004158
21,2002/3/27,0.004224,0.004005
31,2002/3/27,0.004547,0.004158
37,2002/3/27,0.004224,0.004005
47,2002/3/27,0.004547,0.004158
53,2002/3/27,0.004224,0.004005
63,2002/3/27,0.004547,0.004158
5,2002/3/28,-0.000658,-0.001327
10,2002/3/28,0.01526,0.015684
15,2002/3/28,0.000424,-0.000825
21,2002/3/28,-0.000658,-0.001327
31,2002/3/28,0.000424,-0.000825
37,2002/3/28,-0.000658,-0.001327
47,2002/3/28,0.000424,-0.000825
53,2002/3/28,-0.000658,-0.001327
63,2002/3/28,0.000424,-0.000825
5,2002/3/29,-0.030244,-0.029199
10,2002/3/29,-0.018859,-0.019707
15,2002/3/29,-0.029449,-0.028911
21,2002/3/29,-0.030244,-0.029199
31,2002/3/29,-0.029449,-0.028911
37,2002/3/29,-0.030244,-0.029199
47,2002/3/29,-0.029449,-0.028911
53,2002/3/29,-0.030244,-0.029199
63,2002/3/29,-0.029449,-0.028911
5,2002/4/1,0.004409,0.00402
10,2002/4/1,0.006367,0.006995
15,2002/4/1,0.004547,0.004111
21,2002/4/1,0.004409,0.00402
31,2002/4/1,0.004547,0.004111
37,2002/4/1,0.004409,0.00402
47,2002/4/1,0.004547,0.004111
53,2002/4/1,0.004409,0.00402
63,2002/4/1,0.004547,0.004111
5,2002/4/2,-0.01687,-0.015963
10,2002/4/2,-0.013361,-0.013835
15,2002/4/2,-0.016626,-0.015898
21,2002/4/2,-0.01687,-0.015963
31,2002/4/2,-0.016626,-0.015898
37,2002/4/2,-0.01687,-0.015963
47,2002/4/2,-0.016626,-0.015898
53,2002/4/2,-0.01687,-0.015963
63,2002/4/2,-0.016626,-0.015898
5,2002/4/3,0.004752,0.006311
10,2002/4/3,0.004788,0.005082
15,2002/4/3,0.004754,0.006274
21,2002/4/3,0.004752,0.006311
31,2002/4/3,0.004754,0.006274
37,2002/4/3,0.004752,0.006311
47,2002/4/3,0.004754,0.006274
53,2002/4/3,0.004752,0.006311
63,2002/4/3,0.004754,0.006274
5,2002/4/4,0.028356,0.02884
10,2002/4/4,0.015604,0.016034
15,2002/4/4,0.02747,0.028455
21,2002/4/4,0.028356,0.02884
31,2002/4/4,0.02747,0.028455
37,2002/4/4,0.028356,0.02884
47,2002/4/4,0.02747,0.028455
53,2002/4/4,0.028356,0.02884
63,2002/4/4,0.02747,0.028455
5,2002/4/5,-0.003755,-0.003413
10,2002/4/5,-0.003758,-0.004155
15,2002/4/5,-0.003755,-0.003436
21,2002/4/5,-0.003755,-0.003413
31,2002/4/5,-0.003755,-0.003436
37,2002/4/5,-0.003755,-0.003413
47,2002/4/5,-0.003755,-0.003436
53,2002/4/5,-0.003755,-0.003413
63,2002/4/5,-0.003755,-0.003436
5,2002/4/8,0.001895,0.00335
10,2002/4/8,-0.00182,-0.002475
15,2002/4/8,0.001639,0.003177
21,2002/4/8,0.001895,0.00335
31,2002/4/8,0.001639,0.003177
37,2002/4/8,0.001895,0.00335
47,2002/4/8,0.001639,0.003177
53,2002/4/8,0.001895,0.00335
63,2002/4/8,0.001639,0.003177
5,2002/4/9,0.018965,0.017123
10,2002/4/9,0.011198,0.010384
15,2002/4/9,0.018431,0.016923
21,2002/4/9,0.018965,0.017123
31,2002/4/9,0.018431,0.016923
37,2002/4/9,0.018965,0.017123
47,2002/4/9,0.018431,0.016923
53,2002/4/9,0.018965,0.017123
63,2002/4/9,0.018431,0.016923
5,2002/4/10,0.00661,0.005711
10,2002/4/10,-0.001822,-0.001991
15,2002/4/10,0.006036,0.005485
21,2002/4/10,0.00661,0.005711
31,2002/4/10,0.006036,0.005485
37,2002/4/10,0.00661,0.005711
47,2002/4/10,0.006036,0.005485
53,2002/4/10,0.00661,0.005711
63,2002/4/10,0.006036,0.005485
5,2002/4/11,-0.016889,-0.016789
10,2002/4/11,-0.011405,-0.011715
15,2002/4/11,-0.01652,-0.016643
21,2002/4/11,-0.016889,-0.016789
31,2002/4/11,-0.01652,-0.016643
37,2002/4/11,-0.016889,-0.016789
47,2002/4/11,-0.01652,-0.016643
53,2002/4/11,-0.016889,-0.016789
63,2002/4/11,-0.01652,-0.016643
5,2002/4/12,0.005211,0.006155
10,2002/4/12,-0.003655,-0.00382
15,2002/4/12,0.004611,0.005865
21,2002/4/12,0.005211,0.006155
31,2002/4/12,0.004611,0.005865
37,2002/4/12,0.005211,0.006155
47,2002/4/12,0.004611,0.005865
53,2002/4/12,0.005211,0.006155
63,2002/4/12,0.004611,0.005865
5,2002/4/15,-0.004155,-0.004701
10,2002/4/15,-0.042065,-0.043991
15,2002/4/15,-0.006618,-0.005804
21,2002/4/15,-0.004155,-0.004701
31,2002/4/15,-0.006618,-0.005804
37,2002/4/15,-0.004155,-0.004701
47,2002/4/15,-0.006618,-0.005804
53,2002/4/15,-0.004155,-0.004701
63,2002/4/15,-0.006618,-0.005804
5,2002/4/16,-0.002785,-0.004448
10,2002/4/16,-0.013773,-0.013833
15,2002/4/16,-0.003487,-0.004701
21,2002/4/16,-0.002785,-0.004448
31,2002/4/16,-0.003487,-0.004701
37,2002/4/16,-0.002785,-0.004448
47,2002/4/16,-0.003487,-0.004701
53,2002/4/16,-0.002785,-0.004448
63,2002/4/16,-0.003487,-0.004701
5,2002/4/17,0.000653,0.001331
10,2002/4/17,0.008586,0.009502
15,2002/4/17,0.001155,0.001553
21,2002/4/17,0.000653,0.001331
31,2002/4/17,0.001155,0.001553
37,2002/4/17,0.000653,0.001331
47,2002/4/17,0.001155,0.001553
53,2002/4/17,0.000653,0.001331
63,2002/4/17,0.001155,0.001553
5,2002/4/18,-0.01123,-0.010454
10,2002/4/18,-0.037906,-0.037139
15,2002/4/18,-0.012954,-0.011183
21,2002/4/18,-0.01123,-0.010454
31,2002/4/18,-0.012954,-0.011183
37,2002/4/18,-0.01123,-0.010454
47,2002/4/18,-0.012954,-0.011183
53,2002/4/18,-0.01123,-0.010454
63,2002/4/18,-0.012954,-0.011183
5,2002/4/19,0.003223,0.003517
10,2002/4/19,0.014931,0.016636
15,2002/4/19,0.003963,0.003871
21,2002/4/19,0.003223,0.003517
31,2002/4/19,0.003963,0.003871
37,2002/4/19,0.003223,0.003517
47,2002/4/19,0.003963,0.003871
53,2002/4/19,0.003223,0.003517
63,2002/4/19,0.003963,0.003871
5,2002/4/22,-0.004791,-0.004346
10,2002/4/22,-0.010887,-0.012013
15,2002/4/22,-0.005184,-0.004558
21,2002/4/22,-0.004791,-0.004346
31,2002/4/22,-0.005184,-0.004558
37,2002/4/22,-0.004791,-0.004346
47,2002/4/22,-0.005184,-0.004558
53,2002/4/22,-0.004791,-0.004346
63,2002/4/22,-0.005184,-0.004558
5,2002/4/23,-0.002981,-0.002584
10,2002/4/23,0.005858,0.006464
15,2002/4/23,-0.002419,-0.002338
21,2002/4/23,-0.002981,-0.002584
31,2002/4/23,-0.002419,-0.002338
37,2002/4/23,-0.002981,-0.002584
47,2002/4/23,-0.002419,-0.002338
53,2002/4/23,-0.002981,-0.002584
63,2002/4/23,-0.002419,-0.002338
5,2002/4/24,-0.009158,-0.008824
10,2002/4/24,0.001935,0.002342
15,2002/4/24,-0.008452,-0.008519
21,2002/4/24,-0.009158,-0.008824
31,2002/4/24,-0.008452,-0.008519
37,2002/4/24,-0.009158,-0.008824
47,2002/4/24,-0.008452,-0.008519
53,2002/4/24,-0.009158,-0.008824
63,2002/4/24,-0.008452,-0.008519
5,2002/4/25,0.002977,0.003134
10,2002/4/25,0.006194,0.006566
15,2002/4/25,0.003186,0.003231
21,2002/4/25,0.002977,0.003134
31,2002/4/25,0.003186,0.003231
37,2002/4/25,0.002977,0.003134
47,2002/4/25,0.003186,0.003231
53,2002/4/25,0.002977,0.003134
63,2002/4/25,0.003186,0.003231
5,2002/4/26,0.016959,0.016288
10,2002/4/26,0.033269,0.033878
15,2002/4/26,0.018013,0.016779
21,2002/4/26,0.016959,0.016288
31,2002/4/26,0.018013,0.016779
37,2002/4/26,0.016959,0.016288
47,2002/4/26,0.018013,0.016779
53,2002/4/26,0.016959,0.016288
63,2002/4/26,0.018013,0.016779
5,2002/4/29,0.017603,0.017487
10,2002/4/29,0.013992,0.012809
15,2002/4/29,0.01736,0.017352
21,2002/4/29,0.017603,0.017487
31,2002/4/29,0.01736,0.017352
37,2002/4/29,0.017603,0.017487
47,2002/4/29,0.01736,0.017352
53,2002/4/29,0.017603,0.017487
63,2002/4/29,0.01736,0.017352
5,2002/4/30,0.001939,0.001787
10,2002/4/30,-0.007771,-0.008033
15,2002/4/30,0.001309,0.001513
21,2002/4/30,0.001939,0.001787
31,2002/4/30,0.001309,0.001513
37,2002/4/30,0.001939,0.001787
47,2002/4/30,0.001309,0.001513
53,2002/4/30,0.001939,0.001787
63,2002/4/30,0.001309,0.001513
5,2002/5/8,-0.008648,-0.008756
10,2002/5/8,-0.009328,-0.009467
15,2002/5/8,-0.008691,-0.008775
21,2002/5/8,-0.008648,-0.008756
31,2002/5/8,-0.008691,-0.008775
37,2002/5/8,-0.008648,-0.008756
47,2002/5/8,-0.008691,-0.008775
53,2002/5/8,-0.008648,-0.008756
63,2002/5/8,-0.008691,-0.008775
5,2002/5/9,0.001451,0.000919
10,2002/5/9,-0.000044,0.000507
15,2002/5/9,0.001354,0.000907
21,2002/5/9,0.001451,0.000919
31,2002/5/9,0.001354,0.000907
37,2002/5/9,0.001451,0.000919
47,2002/5/9,0.001354,0.000907
53,2002/5/9,0.001451,0.000919
63,2002/5/9,0.001354,0.000907
5,2002/5/10,-0.007851,-0.007878
10,2002/5/10,-0.012496,-0.013654
15,2002/5/10,-0.008123,-0.008016
21,2002/5/10,-0.007851,-0.007878
31,2002/5/10,-0.008123,-0.008016
37,2002/5/10,-0.007851,-0.007878
47,2002/5/10,-0.008123,-0.008016
53,2002/5/10,-0.007851,-0.007878
63,2002/5/10,-0.008123,-0.008016
5,2002/5/13,-0.009843,-0.009312
10,2002/5/13,-0.00814,-0.008609
15,2002/5/13,-0.009737,-0.009293
21,2002/5/13,-0.009843,-0.009312
31,2002/5/13,-0.009737,-0.009293
37,2002/5/13,-0.009843,-0.009312
47,2002/5/13,-0.009737,-0.009293
53,2002/5/13,-0.009843,-0.009312
63,2002/5/13,-0.009737,-0.009293
5,2002/5/14,-0.004515,-0.004378
10,2002/5/14,-0.002758,-0.003217
15,2002/5/14,-0.004404,-0.004347
21,2002/5/14,-0.004515,-0.004378
31,2002/5/14,-0.004404,-0.004347
37,2002/5/14,-0.004515,-0.004378
47,2002/5/14,-0.004404,-0.004347
53,2002/5/14,-0.004515,-0.004378
63,2002/5/14,-0.004404,-0.004347
5,2002/5/15,-0.010651,-0.011315
10,2002/5/15,0.015034,0.015421
15,2002/5/15,-0.009026,-0.010576
21,2002/5/15,-0.010651,-0.011315
31,2002/5/15,-0.009026,-0.010576
37,2002/5/15,-0.010651,-0.011315
47,2002/5/15,-0.009026,-0.010576
53,2002/5/15,-0.010651,-0.011315
63,2002/5/15,-0.009026,-0.010576
5,2002/5/16,-0.034071,-0.033355
10,2002/5/16,-0.006472,-0.006012
15,2002/5/16,-0.032225,-0.032577
21,2002/5/16,-0.034071,-0.033355
31,2002/5/16,-0.032225,-0.032577
37,2002/5/16,-0.034071,-0.033355
47,2002/5/16,-0.032225,-0.032577
53,2002/5/16,-0.034071,-0.033355
63,2002/5/16,-0.032225,-0.032577
5,2002/5/17,0.012235,0.012268
10,2002/5/17,0.004069,0.003864
15,2002/5/17,0.011687,0.012026
21,2002/5/17,0.012235,0.012268
31,2002/5/17,0.011687,0.012026
37,2002/5/17,0.012235,0.012268
47,2002/5/17,0.011687,0.012026
53,2002/5/17,0.012235,0.012268
63,2002/5/17,0.011687,0.012026
5,2002/5/20,-0.014708,-0.015512
10,2002/5/20,-0.008754,-0.009184
15,2002/5/20,-0.014309,-0.01533
21,2002/5/20,-0.014708,-0.015512
31,2002/5/20,-0.014309,-0.01533
37,2002/5/20,-0.014708,-0.015512
47,2002/5/20,-0.014309,-0.01533
53,2002/5/20,-0.014708,-0.015512
63,2002/5/20,-0.014309,-0.01533
5,2002/5/21,0.034065,0.032781
10,2002/5/21,0.015893,0.015785
15,2002/5/21,0.032841,0.032289
21,2002/5/21,0.034065,0.032781
31,2002/5/21,0.032841,0.032289
37,2002/5/21,0.034065,0.032781
47,2002/5/21,0.032841,0.032289
53,2002/5/21,0.034065,0.032781
63,2002/5/21,0.032841,0.032289
5,2002/5/22,-0.015221,-0.014573
10,2002/5/22,-0.007831,-0.007838
15,2002/5/22,-0.014732,-0.014385
21,2002/5/22,-0.015221,-0.014573
31,2002/5/22,-0.014732,-0.014385
37,2002/5/22,-0.015221,-0.014573
47,2002/5/22,-0.014732,-0.014385
53,2002/5/22,-0.015221,-0.014573
63,2002/5/22,-0.014732,-0.014385
5,2002/5/23,0.004649,0.004796
10,2002/5/23,-0.000349,-0.000338
15,2002/5/23,0.004318,0.004651
21,2002/5/23,0.004649,0.004796
31,2002/5/23,0.004318,0.004651
37,2002/5/23,0.004649,0.004796
47,2002/5/23,0.004318,0.004651
53,2002/5/23,0.004649,0.004796
63,2002/5/23,0.004318,0.004651
5,2002/5/24,-0.014518,-0.014411
10,2002/5/24,-0.008793,-0.008819
15,2002/5/24,-0.014134,-0.01425
21,2002/5/24,-0.014518,-0.014411
31,2002/5/24,-0.014134,-0.01425
37,2002/5/24,-0.014518,-0.014411
47,2002/5/24,-0.014134,-0.01425
53,2002/5/24,-0.014518,-0.014411
63,2002/5/24,-0.014134,-0.01425
5,2002/5/27,0.004002,0.003661
10,2002/5/27,-0.008872,-0.00925
15,2002/5/27,0.003137,0.003288
21,2002/5/27,0.004002,0.003661
31,2002/5/27,0.003137,0.003288
37,2002/5/27,0.004002,0.003661
47,2002/5/27,0.003137,0.003288
53,2002/5/27,0.004002,0.003661
63,2002/5/27,0.003137,0.003288
5,2002/5/28,0.002208,0.002265
10,2002/5/28,-0.003422,-0.004062
15,2002/5/28,0.001837,0.002083
21,2002/5/28,0.002208,0.002265
31,2002/5/28,0.001837,0.002083
37,2002/5/28,0.002208,0.002265
47,2002/5/28,0.001837,0.002083
53,2002/5/28,0.002208,0.002265
63,2002/5/28,0.001837,0.002083
5,2002/5/29,-0.02193,-0.022123
10,2002/5/29,-0.026393,-0.027222
15,2002/5/29,-0.022216,-0.022266
21,2002/5/29,-0.02193,-0.022123
31,2002/5/29,-0.022216,-0.022266
37,2002/5/29,-0.02193,-0.022123
47,2002/5/29,-0.022216,-0.022266
53,2002/5/29,-0.02193,-0.022123
63,2002/5/29,-0.022216,-0.022266
5,2002/5/30,-0.000521,-0.000729
10,2002/5/30,0.0016,0.00256
15,2002/5/30,-0.000386,-0.000639
21,2002/5/30,-0.000521,-0.000729
31,2002/5/30,-0.000386,-0.000639
37,2002/5/30,-0.000521,-0.000729
47,2002/5/30,-0.000386,-0.000639
53,2002/5/30,-0.000521,-0.000729
63,2002/5/30,-0.000386,-0.000639
5,2002/5/31,-0.006123,-0.005303
10,2002/5/31,-0.00344,-0.00349
15,2002/5/31,-0.005953,-0.005254
21,2002/5/31,-0.006123,-0.005303
31,2002/5/31,-0.005953,-0.005254
37,2002/5/31,-0.006123,-0.005303
47,2002/5/31,-0.005953,-0.005254
53,2002/5/31,-0.006123,-0.005303
63,2002/5/31,-0.005953,-0.005254
5,2002/6/3,-0.022797,-0.022439
10,2002/6/3,-0.02368,-0.024656
15,2002/6/3,-0.022856,-0.022503
21,2002/6/3,-0.022797,-0.022439
31,2002/6/3,-0.022856,-0.022503
37,2002/6/3,-0.022797,-0.022439
47,2002/6/3,-0.022856,-0.022503
53,2002/6/3,-0.022797,-0.022439
63,2002/6/3,-0.022856,-0.022503
5,2002/6/4,0.0053,0.005394
10,2002/6/4,0.015968,0.016617
15,2002/6/4,0.005995,0.005707
21,2002/6/4,0.0053,0.005394
31,2002/6/4,0.005995,0.005707
37,2002/6/4,0.0053,0.005394
47,2002/6/4,0.005995,0.005707
53,2002/6/4,0.0053,0.005394
63,2002/6/4,0.005995,0.005707
5,2002/6/5,-0.022538,-0.021383
10,2002/6/5,-0.007198,-0.006727
15,2002/6/5,-0.021526,-0.020968
21,2002/6/5,-0.022538,-0.021383
31,2002/6/5,-0.021526,-0.020968
37,2002/6/5,-0.022538,-0.021383
47,2002/6/5,-0.021526,-0.020968
53,2002/6/5,-0.022538,-0.021383
63,2002/6/5,-0.021526,-0.020968
5,2002/6/6,0.04406,0.042928
10,2002/6/6,0.033055,0.033503
15,2002/6/6,0.043314,0.042653
21,2002/6/6,0.04406,0.042928
31,2002/6/6,0.043314,0.042653
37,2002/6/6,0.04406,0.042928
47,2002/6/6,0.043314,0.042653
53,2002/6/6,0.04406,0.042928
63,2002/6/6,0.043314,0.042653
5,2002/6/7,0.008079,0.007272
10,2002/6/7,-0.00089,-0.001152
15,2002/6/7,0.007479,0.007029
21,2002/6/7,0.008079,0.007272
31,2002/6/7,0.007479,0.007029
37,2002/6/7,0.008079,0.007272
47,2002/6/7,0.007479,0.007029
53,2002/6/7,0.008079,0.007272
63,2002/6/7,0.007479,0.007029
5,2002/6/10,-0.008412,-0.0079
10,2002/6/10,-0.006173,-0.006476
15,2002/6/10,-0.008266,-0.00786
21,2002/6/10,-0.008412,-0.0079
31,2002/6/10,-0.008266,-0.00786
37,2002/6/10,-0.008412,-0.0079
47,2002/6/10,-0.008266,-0.00786
53,2002/6/10,-0.008412,-0.0079
63,2002/6/10,-0.008266,-0.00786
5,2002/6/11,0.008874,0.009097
10,2002/6/11,0.003706,0.003796
15,2002/6/11,0.008537,0.008948
21,2002/6/11,0.008874,0.009097
31,2002/6/11,0.008537,0.008948
37,2002/6/11,0.008874,0.009097
47,2002/6/11,0.008537,0.008948
53,2002/6/11,0.008874,0.009097
63,2002/6/11,0.008537,0.008948
5,2002/6/12,-0.004856,-0.004356
10,2002/6/12,-0.004954,-0.005268
15,2002/6/12,-0.004863,-0.004381
21,2002/6/12,-0.004856,-0.004356
31,2002/6/12,-0.004863,-0.004381
37,2002/6/12,-0.004856,-0.004356
47,2002/6/12,-0.004863,-0.004381
53,2002/6/12,-0.004856,-0.004356
63,2002/6/12,-0.004863,-0.004381
5,2002/6/13,-0.009684,-0.009405
10,2002/6/13,-0.003544,-0.003408
15,2002/6/13,-0.009283,-0.009229
21,2002/6/13,-0.009684,-0.009405
31,2002/6/13,-0.009283,-0.009229
37,2002/6/13,-0.009684,-0.009405
47,2002/6/13,-0.009283,-0.009229
53,2002/6/13,-0.009684,-0.009405
63,2002/6/13,-0.009283,-0.009229
5,2002/6/14,-0.012724,-0.011957
10,2002/6/14,-0.008877,-0.009264
15,2002/6/14,-0.012471,-0.011881
21,2002/6/14,-0.012724,-0.011957
31,2002/6/14,-0.012471,-0.011881
37,2002/6/14,-0.012724,-0.011957
47,2002/6/14,-0.012471,-0.011881
53,2002/6/14,-0.012724,-0.011957
63,2002/6/14,-0.012471,-0.011881
5,2002/6/17,0.001937,0.002202
10,2002/6/17,-0.004866,-0.004904
15,2002/6/17,0.001489,0.002003
21,2002/6/17,0.001937,0.002202
31,2002/6/17,0.001489,0.002003
37,2002/6/17,0.001937,0.002202
47,2002/6/17,0.001489,0.002003
53,2002/6/17,0.001937,0.002202
63,2002/6/17,0.001489,0.002003
5,2002/6/18,0.022295,0.021255
10,2002/6/18,0.014873,0.014851
15,2002/6/18,0.021808,0.021074
21,2002/6/18,0.022295,0.021255
31,2002/6/18,0.021808,0.021074
37,2002/6/18,0.022295,0.021255
47,2002/6/18,0.021808,0.021074
53,2002/6/18,0.022295,0.021255
63,2002/6/18,0.021808,0.021074
5,2002/6/19,-0.010936,-0.010517
10,2002/6/19,-0.004606,-0.004379
15,2002/6/19,-0.010548,-0.010354
21,2002/6/19,-0.010936,-0.010517
31,2002/6/19,-0.010548,-0.010354
37,2002/6/19,-0.010936,-0.010517
47,2002/6/19,-0.010548,-0.010354
53,2002/6/19,-0.010936,-0.010517
63,2002/6/19,-0.010548,-0.010354
5,2002/6/20,0.007185,0.007386
10,2002/6/20,0.004665,0.005496
15,2002/6/20,0.007023,0.007333
21,2002/6/20,0.007185,0.007386
31,2002/6/20,0.007023,0.007333
37,2002/6/20,0.007185,0.007386
47,2002/6/20,0.007023,0.007333
53,2002/6/20,0.007185,0.007386
63,2002/6/20,0.007023,0.007333
5,2002/6/21,0.036226,0.034354
10,2002/6/21,0.035622,0.036086
15,2002/6/21,0.036187,0.034402
21,2002/6/21,0.036226,0.034354
31,2002/6/21,0.036187,0.034402
37,2002/6/21,0.036226,0.034354
47,2002/6/21,0.036187,0.034402
53,2002/6/21,0.036226,0.034354
63,2002/6/21,0.036187,0.034402
5,2002/6/24,0.094328,0.094702
10,2002/6/24,0.096959,0.096628
15,2002/6/24,0.094502,0.094757
21,2002/6/24,0.094328,0.094702
31,2002/6/24,0.094502,0.094757
37,2002/6/24,0.094328,0.094702
47,2002/6/24,0.094502,0.094757
53,2002/6/24,0.094328,0.094702
63,2002/6/24,0.094502,0.094757
5,2002/6/25,-0.008059,-0.003473
10,2002/6/25,-0.011248,-0.010171
15,2002/6/25,-0.008273,-0.003665
21,2002/6/25,-0.008059,-0.003473
31,2002/6/25,-0.008273,-0.003665
37,2002/6/25,-0.008059,-0.003473
47,2002/6/25,-0.008273,-0.003665
53,2002/6/25,-0.008059,-0.003473
63,2002/6/25,-0.008273,-0.003665
5,2002/6/26,0.006157,0.004596
10,2002/6/26,0.002151,0.003273
15,2002/6/26,0.005918,0.004562
21,2002/6/26,0.006157,0.004596
31,2002/6/26,0.005918,0.004562
