IPO_date,IPO_number
2004/7/7,40000000.00 
2004/4/28,40000000.00 
2004/4/26,30000000.00 
2004/8/9,85000000.00 
2004/4/14,25000000.00 
2019/5/16,733360000.00 
2004/5/10,20000000.00 
2004/5/14,70000000.00 
2004/5/17,18000000.00 
2004/6/15,36000000.00 
2016/12/26,210000000.00 
2004/6/2,150000000.00 
2010/11/2,150000000.00 
2009/11/17,358546141.00 
2010/7/5,200000000.00 
2006/6/23,280000000.00 
2007/1/26,210000000.00 
2007/2/27,107000000.00 
2007/2/28,350000000.00 
2006/8/1,3030303030.00 
2007/4/6,110000000.00 
2007/4/26,150000000.00 
2007/7/19,630000000.00 
2011/6/3,110000000.00 
2011/3/9,97000000.00 
2012/4/11,75000000.00 
2014/11/5,120000000.00 
2014/9/29,177780000.00 
2010/9/28,2000000000.00 
2017/11/22,266900000.00 
2016/3/16,52000000.00 
2015/1/21,100000000.00 
2011/11/7,79500000.00 
2012/8/8,150000000.00 
2011/6/30,98000000.00 
2018/6/20,400000000.00 
2018/8/31,295906667.00 
2015/1/22,126000000.00 
2019/10/29,1357000000.00 
2017/9/29,160000000.00 
2007/10/9,1800000000.00 
2010/10/28,398000000.00 
2007/12/28,42000000.00 
2011/10/28,105000000.00 
2010/3/31,110000000.00 
2010/2/9,2000000000.00 
2009/7/27,500000000.00 
2017/10/24,359000000.00 
2006/8/18,1639000000.00 
2011/5/9,80000000.00 
2011/3/2,60000000.00 
2010/1/7,1233000000.00 
2011/1/7,786000000.00 
2010/12/31,82000000.00 
2016/6/15,142500000.00 
2016/9/30,222272797.00 
2011/1/27,55000000.00 
2018/6/8,1969530023.00 
2009/12/25,130000000.00 
2015/12/4,542064758.00 
2010/3/29,500000000.00 
2018/10/19,518000000.00 
2016/9/9,200000000.00 
2007/2/5,1001000000.00 
2007/7/12,460000000.00 
2007/9/19,1200000000.00 
2010/10/11,101000000.00 
2010/1/28,1307000000.00 
2008/3/10,2450000000.00 
2010/3/19,1213200000.00 
2015/2/26,500000000.00 
2011/3/17,58800000.00 
2017/3/31,311183100.00 
2011/5/20,80000000.00 
2015/6/26,1525000000.00 
2017/2/15,698000000.00 
2011/2/22,120000000.00 
2011/5/6,50800000.00 
2011/8/8,75000000.00 
2014/1/28,1000000000.00 
2014/12/11,150000000.00 
2017/3/29,698680000.00 
2016/11/16,600450000.00 
2012/2/20,106800000.00 
2011/5/18,120000000.00 
2019/7/5,364000000.00 
2012/3/29,286962422.00 
2011/4/28,140000000.00 
2010/7/15,25570588000.00 
2019/1/21,454376000.00 
2011/6/2,83000000.00 
2007/3/1,1150000000.00 
2018/11/16,1800000000.00 
2017/8/16,558000000.00 
2007/5/15,3190350487.00 
2018/6/11,116200000.00 
2006/12/22,2747987000.00 
2011/12/16,158540000.00 
2012/6/12,150000000.00 
2012/1/16,56000000.00 
2017/4/12,176000000.00 
2015/6/12,147000000.00 
2010/4/28,109251349.00 
2017/1/3,700000000.00 
2010/10/13,263000000.00 
2012/4/23,105000000.00 
2007/12/3,4675000000.00 
2006/10/27,14950000000.00 
2016/9/19,174919085.00 
2019/12/20,149890000.00 
2012/2/16,56000000.00 
2010/3/19,1213200000.00 
2011/1/28,110000000.00 
2011/12/12,500000000.00 
2011/1/13,105100000.00 
2011/5/30,120000000.00 
2011/6/15,67000000.00 
2018/9/26,342155376.00 
2014/8/25,100000000.00 
2006/10/16,1500000000.00 
2016/8/17,93500000.00 
2019/1/18,1351637231.00 
2011/5/27,53000000.00 
2007/4/30,1236731739.00 
2007/12/25,1000000000.00 
2018/8/6,148000000.00 
1994/3/24,15000000.00 
2012/7/6,685000000.00 
2016/6/6,525000000.00 
2019/1/23,275900000.00 
2011/2/1,105000000.00 
2009/9/21,3500000000.00 
2017/7/20,193712341.00 
2007/1/9,1500000000.00 
2011/9/28,304243000.00 
2011/8/12,168000000.00 
2019/12/10,5947988200.00 
2006/11/23,370000000.00 
2009/7/29,12000000000.00 
2011/10/18,3000000000.00 
2011/9/19,60000000.00 
2010/2/23,110000000.00 
2010/2/26,784561275.00 
2015/3/19,129100000.00 
2019/6/28,400000000.00 
2006/9/22,180000000.00 
2011/1/18,54900000.00 
2010/8/3,140000000.00 
2010/8/16,1157000000.00 
2008/12/5,616038405.00 
2008/8/18,3000000000.00 
2010/11/25,200000000.00 
2009/8/18,520000000.00 
2011/8/16,100000000.00 
2011/6/22,80000000.00 
2011/2/1,60000000.00 
2012/3/9,1349735425.00 
2010/1/18,110000000.00 
2007/9/28,500000000.00 
2016/8/8,98710000.00 
2010/8/18,7000000000.00 
2018/1/17,315000000.00 
2018/1/31,361225134.00 
2007/11/5,4000000000.00 
2017/1/18,130500000.00 
2019/1/3,366088889.00 
2019/2/15,150000000.00 
2007/12/12,2336625000.00 
2018/7/20,75790510.00 
2006/12/1,1200000000.00 
2010/1/21,105000000.00 
2017/6/26,333333400.00 
2010/12/6,1500000000.00 
2017/1/23,600000000.00 
2016/11/7,52200000.00 
2011/8/18,110000000.00 
2009/10/15,220000000.00 
2010/12/28,90000000.00 
2008/2/1,1525333400.00 
2008/4/25,1400000000.00 
2016/2/15,169100000.00 
2011/8/10,1500000000.00 
2011/9/8,60000000.00 
2019/11/26,2550000000.00 
2007/12/19,352000000.00 
2007/6/26,1783867446.00 
2011/11/30,509000000.00 
2012/2/23,280000000.00 
2010/12/15,110000000.00 
2007/9/25,9000000000.00 
2017/8/21,364500000.00 
2017/5/15,260000000.00 
2008/4/17,538000000.00 
2012/6/11,192000000.00 
2016/7/6,200000000.00 
2015/6/11,208333300.00 
2014/12/9,186670000.00 
2019/1/8,1898551957.00 
2015/6/10,3891000000.00 
2006/7/5,6493506000.00 
2009/12/16,1995000000.00 
2018/6/13,275020000.00 
2006/12/20,500000000.00 
2011/3/1,410404560.00 
2011/9/29,58620000.00 
2016/8/16,500000000.00 
2007/4/27,2301932654.00 
2007/12/21,140000000.00 
2012/4/27,69105691.00 
2012/4/26,81000000.00 
2012/5/18,100000000.00 
2012/8/17,50500000.00 
2014/2/10,56674239.00 
2014/6/30,20000000.00 
2016/8/26,33350000.00 
2012/7/17,52500000.00 
2014/7/18,26670000.00 
2014/10/10,25000000.00 
2014/11/7,45000000.00 
2015/3/20,79600000.00 
2018/5/9,60000000.00 
2015/3/3,50100000.00 
2016/7/1,37050000.00 
2014/12/31,15000000.00 
2014/10/13,26000000.00 
2014/11/6,75000000.00 
2015/3/25,40000000.00 
2015/4/23,26400000.00 
2015/5/18,20000000.00 
2015/5/27,20000000.00 
2015/4/22,51000000.00 
2015/5/29,50680000.00 
2016/3/7,40000000.00 
2016/3/31,55200000.00 
2016/4/27,23340000.00 
2015/3/20,40000000.00 
2016/8/22,20000000.00 
2017/1/5,33340000.00 
2016/12/7,22700000.00 
2017/1/5,70000000.00 
2016/12/9,50840000.00 
2017/1/20,20000000.00 
2017/1/16,16700000.00 
2017/1/13,16670000.00 
2017/2/9,15000000.00 
2017/3/30,25000000.00 
2017/6/2,34000000.00 
2017/6/27,50000000.00 
2018/5/17,24580000.00 
2017/4/14,33340000.00 
2019/12/17,88890000.00 
2017/9/21,67600000.00 
2018/1/16,100000000.00 
2016/12/23,42160000.00 
2018/3/2,20000000.00 
2016/11/9,55000000.00 
2017/7/28,60000000.00 
2015/6/11,25000000.00 
2016/9/13,55000000.00 
2019/4/15,34678384.00 
2016/7/12,79000000.00 
2017/11/13,18650000.00 
2012/7/31,100000000.00 
2017/4/10,15000000.00 
2017/8/23,20000000.00 
2018/1/3,35500000.00 
2017/4/20,51800000.00 
2017/11/10,24467889.00 
2015/6/30,25000000.00 
2017/5/11,20000000.00 
2014/11/11,20000000.00 
2017/1/26,26670000.00 
2016/8/31,25000000.00 
2019/8/30,70000000.00 
2017/4/25,33360000.00 
2016/12/16,62510000.00 
2014/8/22,66670000.00 
2014/8/5,100000000.00 
2016/5/6,60000000.00 
2017/10/12,53000000.00 
2018/7/9,88000000.00 
2017/9/20,70000000.00 
2015/5/27,23600000.00 
2019/12/31,36670000.00 
2017/10/13,25666700.00 
2014/8/1,72300000.00 
2017/5/11,77300000.00 
2019/8/9,52000000.00 
2015/6/29,58800000.00 
2015/6/29,60000000.00 
2015/2/25,75000000.00 
2019/1/11,45000000.00 
2012/5/3,77000000.00 
2014/7/31,80000000.00 
2017/8/25,20500000.00 
2012/5/29,100000000.00 
2017/8/18,33333400.00 
2016/6/7,25000000.00 
2017/3/20,52000000.00 
2017/9/27,20000000.00 
2017/3/6,20500000.00 
2017/4/21,24970000.00 
2018/2/12,53805000.00 
2017/9/25,54770000.00 
2015/3/20,26670000.00 
2016/8/12,25000000.00 
2016/10/17,45000000.00 
2018/1/5,33400000.00 
2017/1/17,31680000.00 
2014/11/27,43500000.00 
2012/9/6,101000000.00 
2014/7/2,16350000.00 
2014/10/9,100000000.00 
2017/2/7,50500000.00 
2017/3/28,50000000.00 
2017/3/17,39850000.00 
2017/5/12,17000000.00 
2017/8/24,50000000.00 
2017/9/5,22000000.00 
2018/12/28,31500000.00 
2017/1/3,32350000.00 
2018/11/29,20000000.00 
2014/9/9,72000000.00 
2016/9/14,55200000.00 
2018/8/28,26666667.00 
2017/5/31,60000000.00 
2017/5/19,29280000.00 
2015/5/28,80000000.00 
2015/3/26,27680000.00 
2017/6/1,18430000.00 
2016/11/8,23000000.00 
2017/2/10,20210000.00 
2018/3/30,25000000.00 
2019/6/20,22760000.00 
2016/12/28,41000000.00 
2018/11/15,84440000.00 
2015/2/17,40000000.00 
2015/6/30,30000000.00 
2017/4/18,77300000.00 
2017/6/15,21670000.00 
2015/5/15,82350000.00 
2017/1/6,48000000.00 
2017/5/9,40000000.00 
2017/4/21,15250000.00 
2017/7/31,40010000.00 
2019/7/16,22300000.00 
2017/2/22,30000000.00 
2016/12/30,22560000.00 
2019/7/19,87800000.00 
2016/10/26,60000000.00 
2018/5/8,104198556.00 
2017/10/30,70000000.00 
2017/1/10,25000000.00 
2019/5/15,41340000.00 
2015/3/19,22000000.00 
2017/5/17,22870000.00 
2017/9/11,66000000.00 
2017/11/13,52000000.00 
2019/7/29,40500000.00 
2017/12/25,40000000.00 
2017/6/27,22019000.00 
2014/2/11,74850000.00 
2017/10/31,51000000.00 
2018/9/10,21000000.00 
2016/12/27,86660000.00 
2015/12/31,90000000.00 
2015/5/29,50670000.00 
2018/4/12,25000000.00 
2017/3/30,60000000.00 
2017/7/10,41600000.00 
2014/9/26,35000000.00 
2014/1/22,80010000.00 
2015/3/2,25000000.00 
2015/5/18,52500000.00 
2016/10/13,60000000.00 
2015/4/24,25000000.00 
2017/6/19,50820000.00 
2019/4/16,41320000.00 
2015/4/24,30100000.00 
2016/11/30,20230000.00 
2017/5/2,25000000.00 
2017/9/15,77000000.00 
2016/7/28,20000000.00 
2016/11/29,111500000.00 
2017/6/16,40000000.00 
2019/5/23,51000000.00 
2014/7/1,90000000.00 
2017/12/29,33000000.00 
2017/2/13,15000000.00 
2017/7/5,31813300.00 
2019/1/17,29735000.00 
2012/5/7,86670000.00 
2017/6/20,63340000.00 
2016/11/24,33350000.00 
2017/1/19,51670000.00 
2015/3/25,16250000.00 
2016/5/19,51700000.00 
2017/2/22,54010000.00 
2018/4/26,55000000.00 
2019/1/30,16666700.00 
2015/5/13,41000000.00 
2018/1/24,33340000.00 
2017/8/1,81200000.00 
2017/1/25,40000000.00 
2017/9/1,56900000.00 
2017/2/6,33340000.00 
2017/9/26,60000000.00 
2017/11/20,66670000.00 
2012/5/21,100000000.00 
2017/9/29,100000000.00 
2014/12/4,28125000.00 
2014/7/3,51800000.00 
2016/2/5,50000000.00 
2017/9/28,49000000.00 
2019/4/2,59733761.00 
2017/6/22,40000000.00 
2017/5/22,21050000.00 
2017/4/5,71040000.00 
2017/9/12,50500000.00 
2017/7/17,33000000.00 
2017/3/24,25000000.00 
2016/12/15,54749500.00 
2019/11/25,87921800.00 
2016/9/12,40000000.00 
2017/10/18,18890000.00 
2015/12/9,24000000.00 
2012/8/24,63360000.00 
2016/12/21,25100000.00 
2016/10/11,43400000.00 
2017/1/24,17000000.00 
2017/1/4,17800000.00 
2014/10/10,51960000.00 
2017/8/9,31037867.00 
2017/10/20,36000000.00 
2017/12/18,60000000.00 
2018/5/28,40100000.00 
2017/5/16,52000000.00 
2019/11/11,30000000.00 
2017/6/7,25000000.00 
2017/10/16,25000000.00 
2017/9/4,31500000.00 
2017/5/4,41600000.00 
2017/5/3,60000000.00 
2018/2/1,19841270.00 
2017/11/6,31407900.00 
2015/12/24,40000000.00 
2016/8/19,58000000.00 
2018/2/2,23386700.00 
2017/3/17,50000000.00 
2014/12/3,36995000.00 
2015/3/19,20000000.00 
2016/3/9,30000000.00 
2017/9/7,31100000.00 
2016/5/3,51680000.00 
2019/8/5,40044490.00 
2017/9/21,41000000.00 
2017/8/8,37600000.00 
2017/6/13,30000000.00 
2017/4/7,30000000.00 
2014/1/24,89000000.00 
2016/11/10,93340000.00 
2017/8/18,47000000.00 
2015/1/27,20000000.00 
2016/12/2,22000000.00 
2015/5/18,40000000.00 
2015/4/24,64580000.00 
2015/5/28,45800000.00 
2016/8/10,40010000.00 
2016/12/22,29180000.00 
2017/3/6,22000000.00 
2017/1/11,17500000.00 
2017/5/25,16670000.00 
2018/9/21,30200000.00 
2016/12/14,25000000.00 
2017/4/6,52500000.00 
2018/6/22,61000000.00 
2014/12/29,40400000.00 
2015/6/29,60000000.00 
2018/8/27,40000000.00 
2017/7/12,25000000.00 
2018/4/27,40860000.00 
2015/5/27,33340000.00 
2015/5/13,47060000.00 
2015/1/23,25000000.00 
2015/1/22,17000000.00 
2017/8/10,20000000.00 
2017/2/17,40010000.00 
2017/11/15,50000000.00 
2014/10/15,35350000.00 
2017/10/25,22780000.00 
2016/2/18,70000000.00 
2014/8/8,80000000.00 
2019/10/29,37583200.00 
2015/1/28,20000000.00 
2017/7/18,60200000.00 
2019/7/30,35210000.00 
2017/2/13,60000000.00 
2015/6/11,36680000.00 
2017/7/3,25000000.00 
2015/2/17,53350000.00 
2017/11/17,40000100.00 
2017/2/9,52666700.00 
2017/1/12,68450000.00 
2018/12/24,25000000.00 
2017/3/13,43600000.00 
2016/11/17,30090000.00 
2014/12/30,25000000.00 
2017/2/8,25576300.00 
2017/1/20,44000000.00 
2017/1/12,30000000.00 
2017/9/13,92166700.00 
2018/6/27,58800000.00 
2017/12/29,26500000.00 
2017/3/21,18990000.00 
2018/7/30,24000000.00 
2016/9/1,42000000.00 
2017/11/3,63702900.00 
2016/12/1,62500000.00 
2017/11/21,25000000.00 
2019/8/6,29850114.00 
2016/8/1,33550000.00 
2017/3/13,25000000.00 
2018/6/12,17543900.00 
2016/10/25,50600000.00 
2017/1/17,53000000.00 
2015/5/28,65000000.00 
2017/7/21,63000000.00 
2017/2/6,20000000.00 
2015/1/26,41600000.00 
2017/6/21,25000000.00 
2018/2/27,42000000.00 
2019/3/26,41647901.00 
2017/10/20,31670000.00 
2017/11/27,25000000.00 
2015/1/26,33350000.00 
2019/7/26,50000000.00 
2014/10/31,55950000.00 
2017/1/10,84000000.00 
2017/1/13,52000000.00 
2018/7/3,118000000.00 
2015/12/9,30000000.00 
2019/5/8,79500000.00 
2015/1/28,82300000.00 
2014/1/17,82500000.00 
2019/1/22,39090000.00 
2016/4/12,19600000.00 
2015/4/23,23000000.00 
2018/7/9,40000000.00 
2017/7/19,63500000.00 
2016/12/13,90000000.00 
2018/2/8,20000000.00 
2017/11/30,40010000.00 
2018/2/26,100000000.00 
2018/7/13,38120000.00 
2016/10/31,12740000.00 
2017/3/27,43177900.00 
2015/5/15,70000000.00 
2017/8/11,25000000.00 
2017/10/25,21700000.00 
2017/9/6,36680000.00 
2016/4/21,23680000.00 
2016/11/22,58700000.00 
2017/5/9,80000000.00 
2015/3/24,16670000.00 
2017/7/28,48000000.00 
2018/4/20,62000000.00 
2016/6/3,25000000.00 
2016/9/28,16680000.00 
2019/1/16,38667000.00 
2019/8/28,24660000.00 
2017/7/11,21000000.00 
2017/5/17,60000000.00 
2012/8/10,80000000.00 
2017/6/13,53330000.00 
2017/3/24,51000000.00 
2018/4/17,23648889.00 
2017/8/17,24000000.00 
2016/10/12,60000000.00 
2015/12/31,20000000.00 
2016/5/16,50200000.00 
2019/10/15,40100000.00 
2017/4/27,51000000.00 
2015/1/20,34200000.00 
2015/4/27,50000000.00 
2018/9/12,36800000.00 
2017/4/13,53340000.00 
2016/4/6,25000000.00 
2015/1/29,91000000.00 
2015/12/10,52000000.00 
2017/6/30,40000000.00 
2017/4/20,56800000.00 
2014/9/5,60000000.00 
2015/4/22,40000000.00 
2017/11/28,26670000.00 
2018/9/17,20000000.00 
2017/3/15,21300000.00 
2017/9/18,22070000.00 
2019/10/21,49900000.00 
2016/10/14,82500000.00 
2017/2/20,112500000.00 
2015/4/22,60520000.00 
2016/11/25,30000000.00 
2016/4/28,18350000.00 
2016/12/20,56250000.00 
2017/8/2,40000000.00 
2017/4/14,90000000.00 
2015/2/26,30000000.00 
2017/10/17,40000000.00 
2017/3/28,41510000.00 
2015/7/1,33340000.00 
2017/2/14,71260000.00 
2016/9/5,99700000.00 
2017/12/1,41000000.00 
2017/5/24,82770000.00 
2017/11/6,49330000.00 
2016/11/18,69800000.00 
2016/10/21,28390000.00 
2017/8/2,16680000.00 
2016/3/22,49100000.00 
2019/6/21,51474000.00 
2015/12/22,45012600.00 
2019/6/27,35000000.00 
2016/4/18,43600000.00 
2015/3/26,54060000.00 
2018/2/6,20000000.00 
2018/4/18,65000000.00 
2017/1/9,55000000.00 
2016/12/19,50500000.00 
2017/6/14,36000000.00 
2017/8/7,25000000.00 
2017/2/8,52650000.00 
2017/9/8,68680000.00 
2015/4/23,67000000.00 
2015/5/27,68000000.00 
2016/12/28,60000000.00 
2016/10/10,24600000.00 
2016/10/28,51902936.00 
2014/12/31,26680000.00 
2017/12/12,34250000.00 
2018/1/22,19300000.00 
2017/5/10,34950000.00 
2018/4/10,44600000.00 
2015/2/17,24500000.00 
2015/1/27,60000000.00 
2016/11/23,60798900.00 
2015/5/29,25000000.00 
2017/3/14,25609500.00 
2017/4/10,52000000.00 
2017/3/7,16690000.00 
2016/6/28,25000000.00 
2017/11/1,37000000.00 
2019/6/14,84380000.00 
2017/11/10,76000000.00 
2017/12/4,28000000.00 
2015/5/28,22000000.00 
2016/3/10,70000000.00 
2017/4/26,88800000.00 
2017/10/23,32000000.00 
2017/5/10,30000000.00 
2019/9/9,42400000.00 
2016/12/12,50400000.00 
2016/12/30,53360000.00 
2017/7/6,25670000.00 
2015/12/9,41850000.00 
2017/11/2,52220000.00 
2017/6/28,37556600.00 
2015/2/17,40000000.00 
2017/3/10,21750000.00 
2019/2/22,42596100.00 
2016/6/29,54360000.00 
2016/5/17,56000000.00 
2017/3/14,20000000.00 
2017/9/22,25000000.00 
2017/1/25,40000000.00 
2019/4/29,66666700.00 
2015/5/18,25560000.00 
2015/2/27,50000000.00 
2017/11/16,33333400.00 
2017/8/22,27000000.00 
2016/11/11,55280000.00 
2017/8/7,20000000.00 
2015/6/30,95000000.00 
2017/6/15,100000000.00 
2019/5/22,50000000.00 
2019/7/25,41000000.00 
2017/5/5,20000000.00 
2016/8/18,25000000.00 
2016/11/21,52600000.00 
2014/11/4,20000000.00 
2015/5/15,50000000.00 
2016/12/8,20000000.00 
2017/3/8,18700000.00 
2019/8/26,41000000.00 
2012/10/9,200000000.00 
2019/12/24,57670000.00 
2015/12/22,50100000.00 
2015/3/2,60000000.00 
2014/12/5,27260000.00 
2015/12/10,60000000.00 
2019/7/22,40100000.00 
2019/7/22,60000000.00 
2019/7/22,48400000.00 
2019/7/22,45000000.00 
2019/7/22,41000000.00 
2019/7/22,68000000.00 
2019/7/22,112981389.00 
2019/7/22,1800000000.00 
2019/7/22,38800000.00 
2019/7/22,25000000.00 
2019/7/22,53486224.00 
2019/7/22,40000000.00 
2019/7/22,18000000.00 
2019/7/22,20000000.00 
2019/7/22,13277095.00 
2019/7/22,20000000.00 
2019/11/6,20000000.00 
2019/7/22,27000000.00 
2019/11/5,18518519.00 
2019/10/31,23092144.00 
2019/7/22,20000000.00 
2019/7/22,33340000.00 
2019/9/30,45056000.00 
2019/7/22,47880000.00 
2019/9/30,80000000.00 
2019/12/16,21000000.00 
2019/12/11,20000000.00 
2019/11/1,10000000.00 
2019/7/22,41500000.00 
2019/9/30,15550000.00 
2019/12/30,17690000.00 
2020/1/6,18400000.00 
2019/7/22,46000000.00 
2019/12/19,30000000.00 
2019/10/28,50000000.00 
2019/8/8,41120000.00 
2019/11/15,83470000.00 
2019/10/30,50000000.00 
2019/11/18,101000000.00 
2019/9/25,57964529.00 
2019/12/4,23850000.00 
2019/7/22,44200000.00 
2019/12/23,30210467.00 
2019/11/5,50000000.00 
2019/11/20,66800000.00 
2019/10/25,79267940.00 
2019/11/8,41000000.00 
2019/9/6,12795000.00 
2020/1/6,24118254.00 
2019/8/8,25000000.00 
2019/11/21,30000000.00 
2019/12/9,24000000.00 
2019/11/5,27806800.00 
2019/11/5,15500000.00 
2019/12/11,29340000.00 
2019/12/9,21739200.00 
2019/12/26,30000000.00 
2019/11/6,25000000.00 
2019/11/6,70642200.00 
2019/11/15,21493400.00 
2019/12/3,20900000.00 
2019/8/12,50000000.00 
2019/7/22,20000000.00 
2019/12/4,14460000.00 
2019/12/3,20000000.00 
2019/11/6,49562556.00 
2019/10/30,17800000.00 
2019/10/14,15400000.00 
2019/10/31,19250000.00 
2019/7/22,57800000.00 
2019/11/5,43000000.00 
2019/12/5,14660000.00 
